I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
O67225_AQUAE/14-	HYPD2_BRAJA/9-37	364	363	2599.00	1	363	206	56.75	715.98	712.67	100	1270.36	18.54	71.66	5801
O67225_AQUAE/14-	HYPD_RHILV/9-371	364	363	2600.00	1	363	207	57.02	716.25	712.95	100	1277.01	23.22	56.97	5802
O67225_AQUAE/14-	Q13BX4_RHOPS/9-3	364	363	2493.00	1	363	192	52.89	686.78	683.47	100	1271.08	21.06	58.02	5803
O67225_AQUAE/14-	Q20ZZ2_RHOPB/9-3	364	359	2490.00	2	359	196	54.60	693.59	686.91	100	1258.80	24.58	50.10	5804
O67225_AQUAE/14-	A1KC63_AZOSB/9-3	364	364	2487.00	3	360	201	55.83	690.83	680.83	100	1273.61	20.73	58.54	5805
O67225_AQUAE/14-	A2SJM7_METPP/9-3	364	363	2597.00	1	363	205	56.47	715.43	712.12	100	1273.70	20.30	65.17	5806
O67225_AQUAE/14-	A4JRG7_BURVG/9-3	364	362	2507.00	2	362	196	54.14	692.54	685.91	100	1271.62	19.25	64.16	5807
O67225_AQUAE/14-	Q478N8_DECAR/9-3	364	363	2592.00	1	363	209	57.58	714.05	710.74	100	1269.82	22.26	59.41	5808
O67225_AQUAE/14-	Q2W6T2_MAGSA/9-3	364	363	2645.00	1	363	220	60.61	728.65	725.34	100	1269.25	20.46	67.26	5809
O67225_AQUAE/14-	Q0EZV7_9PROT/9-3	364	357	2421.00	2	357	190	53.22	678.15	671.43	100	1269.06	21.52	53.53	5810
O67225_AQUAE/14-	Q83WU7_THIRO/9-3	364	360	2517.00	2	360	202	56.11	699.17	692.50	100	1262.88	19.38	64.72	5811
O67225_AQUAE/14-	A0P441_9RHOB/9-3	364	363	2561.00	1	363	206	56.75	705.51	702.20	100	1277.53	19.71	65.11	5812
O67225_AQUAE/14-	A0P1M6_9RHOB/9-3	364	363	2632.00	1	363	212	58.40	725.07	721.76	100	1277.14	20.06	67.54	5813
O67225_AQUAE/14-	O28901_ARCFU/14-	364	355	2117.00	7	348	151	43.39	608.33	584.20	100	1265.31	19.15	44.47	5814
O67225_AQUAE/14-	Q977P6_THELI/8-3	364	361	2207.00	5	355	150	42.25	621.69	604.79	100	1281.83	20.85	44.37	5815
O67225_AQUAE/14-	O58609_PYRHO/7-3	364	360	2168.00	6	354	149	42.09	612.43	592.09	100	1273.40	20.49	43.65	5816
O67225_AQUAE/14-	Q5JII1_PYRKO/10-	364	362	2178.00	6	354	148	41.81	615.25	594.92	100	1284.67	19.40	46.06	5817
O67225_AQUAE/14-	Y993_METJA/6-358	364	353	2228.00	5	353	165	46.74	631.16	614.16	100	1270.50	20.46	46.81	5818
O67225_AQUAE/14-	Q6M0I1_METMP/10-	364	350	2153.00	7	350	155	44.29	615.14	591.14	100	1259.63	21.21	42.12	5819
O67225_AQUAE/14-	A6UVF5_META3/7-3	364	366	2263.00	4	361	170	47.09	626.87	613.57	100	1287.76	22.42	43.49	5820
O67225_AQUAE/14-	O27144_METTH/1-3	364	348	2202.00	7	347	170	48.99	634.58	610.37	100	1249.19	19.08	49.93	5821
O67225_AQUAE/14-	A5ULS2_METS3/1-3	364	348	2140.00	8	347	158	45.53	616.71	589.05	100	1252.29	17.98	49.36	5822
O67225_AQUAE/14-	Q2NEU1_METST/1-3	364	347	2121.00	7	346	151	43.64	613.01	588.73	100	1246.02	20.87	41.93	5823
O67225_AQUAE/14-	Q8TYR6_METKA/5-3	364	346	2032.00	7	346	147	42.49	587.28	563.01	100	1234.78	23.70	33.65	5824
O67225_AQUAE/14-	Q0W4N4_UNCMA/4-3	364	343	2130.00	7	343	154	44.90	620.99	596.50	100	1242.99	19.37	45.79	5825
O67225_AQUAE/14-	Q2FMR2_METHJ/1-3	364	340	2031.00	8	340	143	42.06	597.35	569.12	100	1222.56	18.63	43.40	5826
O67225_AQUAE/14-	A4YFA0_METS5/13-	364	355	2019.00	7	352	133	37.78	573.58	549.72	100	1262.60	19.24	39.32	5827
O67225_AQUAE/14-	Q8NKV0_ACIAM/14-	364	370	2042.00	10	357	146	40.90	571.99	538.38	100	1290.55	20.21	37.18	5828
O67225_AQUAE/14-	A1RR05_PYRIL/11-	364	376	2009.00	10	358	140	39.11	561.17	527.65	100	1293.46	19.30	37.08	5829
O67225_AQUAE/14-	A1S0N0_THEPD/22-	364	373	2000.00	9	358	136	37.99	558.66	528.49	100	1283.87	23.74	30.16	5830
O67225_AQUAE/14-	A8A9J4_IGNH4/4-3	364	362	2052.00	8	355	139	39.15	578.03	550.99	100	1278.87	19.67	39.30	5831
O67225_AQUAE/14-	A2BKU8_HYPBU/21-	364	371	2060.00	8	354	140	39.55	581.92	554.80	100	1277.07	18.60	42.10	5832
O67225_AQUAE/14-	A3DKX4_STAMF/12-	364	364	2091.00	7	354	145	40.96	590.68	566.95	100	1274.20	21.39	38.18	5833
O67225_AQUAE/14-	Q2IN68_ANADE/14-	364	358	2045.00	6	352	137	38.92	580.97	560.51	100	1265.01	20.15	38.71	5834
O67225_AQUAE/14-	A1SU74_PSYIN/14-	364	354	2054.00	6	352	139	39.49	583.52	563.07	100	1260.69	21.83	36.34	5835
O67225_AQUAE/14-	Q8PUL8_METMA/9-3	364	364	2088.00	7	350	148	42.29	596.57	572.57	100	1292.65	21.31	37.32	5836
O67225_AQUAE/14-	A0L606_MAGSM/2-3	364	361	1863.00	7	352	107	30.40	529.26	505.40	100	1255.70	18.47	32.89	5837
O67225_AQUAE/14-	F2G4P6_ALTMD/1-3	364	360	1912.00	7	351	122	34.76	544.73	520.80	100	1266.82	21.29	30.30	5838
O67225_AQUAE/14-	Q2Y8F6_NITMU/1-3	364	361	1996.00	6	351	132	37.61	568.66	548.15	100	1263.98	18.60	39.35	5839
O67225_AQUAE/14-	A5EUJ0_BRASB/1-3	364	361	1981.00	6	351	129	36.75	564.39	543.87	100	1262.12	22.97	31.30	5840
O67225_AQUAE/14-	A0LAJ4_MAGSM/2-3	364	358	1968.00	6	351	126	35.90	560.68	540.17	100	1242.41	20.51	35.37	5841
A7GYJ2_CAMC5/9-3	A7I1P6_CAMHC/9-3	353	353	2831.00	0	353	261	73.94	801.98	801.98	100	1243.06	20.56	77.23	5842
A7GYJ2_CAMC5/9-3	B9KGD1_CAMLR/9-3	353	353	2719.00	0	353	244	69.12	770.25	770.25	100	1245.75	19.90	74.02	5843
A7GYJ2_CAMC5/9-3	A7H3Q9_CAMJD/9-3	353	353	2727.00	0	353	240	67.99	772.52	772.52	100	1248.31	22.40	66.00	5844
A7GYJ2_CAMC5/9-3	Q4HSJ7_CAMUP/9-3	353	353	2641.00	0	353	225	63.74	748.16	748.16	100	1244.87	19.98	69.88	5845
A7GYJ2_CAMC5/9-3	Q31DZ2_THICR/15-	353	359	2427.00	3	353	197	55.81	687.54	677.34	100	1252.71	19.94	58.91	5846
A7GYJ2_CAMC5/9-3	Q1Z837_PHOPR/13-	353	359	2324.00	3	353	173	49.01	658.36	648.16	100	1253.00	20.14	53.19	5847
A7GYJ2_CAMC5/9-3	A1S671_SHEAM/24-	353	359	2388.00	3	353	192	54.39	676.49	666.29	100	1249.57	20.87	54.54	5848
A7GYJ2_CAMC5/9-3	Q1ZT04_PHOAS/14-	353	359	2442.00	4	353	200	56.66	691.78	678.19	100	1250.24	20.72	57.52	5849
A7GYJ2_CAMC5/9-3	A8H458_SHEPA/13-	353	359	2411.00	3	353	193	54.67	683.00	672.80	100	1252.47	21.42	54.10	5850
A7GYJ2_CAMC5/9-3	Q081V8_SHEFN/13-	353	359	2435.00	3	353	194	54.96	689.80	679.60	100	1248.48	21.29	55.73	5851
A7GYJ2_CAMC5/9-3	A3QDS5_SHELP/13-	353	359	2399.00	3	353	189	53.54	679.60	669.41	100	1245.77	19.19	60.10	5852
A7GYJ2_CAMC5/9-3	A3D3S4_SHEB5/13-	353	359	2390.00	3	353	185	52.41	677.05	666.86	100	1250.01	20.23	56.35	5853
A7GYJ2_CAMC5/9-3	A4SLV8_AERS4/13-	353	357	2391.00	2	353	183	51.84	677.34	670.54	100	1246.27	19.61	58.37	5854
A7GYJ2_CAMC5/9-3	Q1ZGM9_9GAMM/12-	353	364	2375.00	4	353	189	53.54	672.80	659.21	100	1259.89	22.19	50.24	5855
A7GYJ2_CAMC5/9-3	A6Q3M7_NITSB/12-	353	364	2454.00	3	353	199	56.37	695.18	684.99	100	1258.36	18.65	64.11	5856
A7GYJ2_CAMC5/9-3	A6QAT8_SULNB/15-	353	366	2444.00	4	353	199	56.37	692.35	678.75	100	1262.49	19.49	60.61	5857
A7GYJ2_CAMC5/9-3	A8EUN7_ARCB4/16-	353	358	2463.00	2	353	195	55.24	697.73	690.93	100	1254.66	21.03	57.45	5858
A7GYJ2_CAMC5/9-3	Q7M9N5_WOLSU/12-	353	359	2432.00	3	353	195	55.24	688.95	678.75	100	1250.15	19.96	59.22	5859
A7GYJ2_CAMC5/9-3	Q7VJC1_HELHP/21-	353	359	2411.00	3	353	186	52.69	683.00	672.80	100	1258.01	20.89	55.21	5860
A7GYJ2_CAMC5/9-3	Q17WE6_HELAH/12-	353	359	2360.00	3	353	189	53.54	668.56	658.36	100	1259.79	18.65	58.98	5861
A7GYJ2_CAMC5/9-3	Q2RXN4_RHORT/12-	353	364	2238.00	4	353	165	46.74	633.99	620.40	100	1257.34	21.22	46.21	5862
A7GYJ2_CAMC5/9-3	B2JX88_BURP8/9-3	353	357	2236.00	3	353	159	45.04	633.43	623.23	100	1246.01	20.66	47.91	5863
A7GYJ2_CAMC5/9-3	A5IEY6_LEGPC/9-3	353	357	2290.00	3	353	165	46.74	648.73	638.53	100	1250.57	18.78	55.34	5864
A7GYJ2_CAMC5/9-3	Q2SQT0_HAHCH/9-3	353	361	2287.00	4	353	167	47.31	647.88	634.28	100	1255.94	23.06	44.71	5865
A7GYJ2_CAMC5/9-3	HYPD_AZOVI/9-370	353	362	2312.00	4	353	174	49.29	654.96	641.36	100	1253.87	19.54	54.15	5866
A7GYJ2_CAMC5/9-3	Q2BN39_9GAMM/9-3	353	363	2333.00	4	353	176	49.86	660.91	647.31	100	1255.09	21.32	50.55	5867
A7GYJ2_CAMC5/9-3	Q0A730_ALHEH/9-3	353	363	2308.00	4	353	176	49.86	653.82	640.23	100	1248.73	19.32	54.82	5868
A7GYJ2_CAMC5/9-3	HYPD1_BRAJA/9-37	353	363	2260.00	4	353	165	46.74	640.23	626.63	100	1258.10	19.46	51.50	5869
A7GYJ2_CAMC5/9-3	HYPD2_BRAJA/9-37	353	363	2318.00	4	353	175	49.58	656.66	643.06	100	1254.24	19.47	54.63	5870
A7GYJ2_CAMC5/9-3	HYPD_RHILV/9-371	353	363	2277.00	4	353	166	47.03	645.04	631.44	100	1252.10	21.62	47.40	5871
A7GYJ2_CAMC5/9-3	Q13BX4_RHOPS/9-3	353	363	2239.00	4	353	161	45.61	634.28	620.68	100	1258.34	20.88	46.97	5872
A7GYJ2_CAMC5/9-3	Q20ZZ2_RHOPB/9-3	353	359	2264.00	4	353	166	47.03	641.36	627.76	100	1244.89	19.01	53.61	5873
A7GYJ2_CAMC5/9-3	A1KC63_AZOSB/9-3	353	364	2245.00	5	352	166	47.16	637.78	620.74	100	1256.41	22.06	44.82	5874
A7GYJ2_CAMC5/9-3	A2SJM7_METPP/9-3	353	363	2283.00	4	353	167	47.31	646.74	633.14	100	1248.05	20.15	51.35	5875
A7GYJ2_CAMC5/9-3	A4JRG7_BURVG/9-3	353	362	2248.00	4	353	162	45.89	636.83	623.23	100	1251.69	19.55	50.95	5876
A7GYJ2_CAMC5/9-3	Q478N8_DECAR/9-3	353	363	2299.00	4	353	168	47.59	651.27	637.68	100	1254.80	22.03	47.39	5877
A7GYJ2_CAMC5/9-3	Q2W6T2_MAGSA/9-3	353	363	2332.00	4	353	184	52.12	660.62	647.03	100	1251.85	18.87	57.23	5878
A7GYJ2_CAMC5/9-3	Q0EZV7_9PROT/9-3	353	357	2267.00	3	353	169	47.88	642.21	632.01	100	1247.89	17.79	57.27	5879
A7GYJ2_CAMC5/9-3	Q83WU7_THIRO/9-3	353	360	2270.00	4	353	172	48.73	643.06	629.46	100	1249.16	21.66	47.13	5880
A7GYJ2_CAMC5/9-3	A0P441_9RHOB/9-3	353	363	2289.00	4	353	171	48.44	648.44	634.84	100	1258.68	19.59	52.59	5881
A7GYJ2_CAMC5/9-3	A0P1M6_9RHOB/9-3	353	363	2323.00	4	353	170	48.16	658.07	644.48	100	1257.75	21.50	49.54	5882
A7GYJ2_CAMC5/9-3	O28901_ARCFU/14-	353	355	2025.00	6	346	140	40.46	585.26	564.45	100	1239.44	20.44	38.43	5883
A7GYJ2_CAMC5/9-3	Q977P6_THELI/8-3	353	361	2054.00	5	352	132	37.50	583.52	566.48	100	1250.50	16.70	48.11	5884
A7GYJ2_CAMC5/9-3	O58609_PYRHO/7-3	353	360	2069.00	5	352	131	37.22	587.78	570.74	100	1246.84	21.28	38.63	5885
A7GYJ2_CAMC5/9-3	Q5JII1_PYRKO/10-	353	362	2027.00	5	352	124	35.23	575.85	558.81	100	1253.14	18.66	41.48	5886
A7GYJ2_CAMC5/9-3	Y993_METJA/6-358	353	353	2123.00	3	351	144	41.03	604.84	594.59	100	1239.25	20.61	42.87	5887
A7GYJ2_CAMC5/9-3	Q6M0I1_METMP/10-	353	350	2118.00	5	347	147	42.36	610.37	593.08	100	1235.06	18.61	47.44	5888
A7GYJ2_CAMC5/9-3	A6UVF5_META3/7-3	353	366	2140.00	5	352	153	43.47	607.95	590.91	100	1259.53	18.88	46.64	5889
A7GYJ2_CAMC5/9-3	O27144_METTH/1-3	353	348	2076.00	5	347	144	41.50	598.27	580.98	100	1231.69	18.89	44.70	5890
A7GYJ2_CAMC5/9-3	A5ULS2_METS3/1-3	353	348	2038.00	5	347	140	40.35	587.32	570.03	100	1231.37	18.54	43.52	5891
A7GYJ2_CAMC5/9-3	Q2NEU1_METST/1-3	353	347	2025.00	6	346	137	39.60	585.26	564.45	100	1228.23	21.13	37.71	5892
A7GYJ2_CAMC5/9-3	Q8TYR6_METKA/5-3	353	346	1957.00	6	343	130	37.90	570.55	549.56	100	1226.09	21.12	34.61	5893
A7GYJ2_CAMC5/9-3	Q0W4N4_UNCMA/4-3	353	343	2045.00	5	342	138	40.35	597.95	580.41	100	1222.05	17.76	46.33	5894
A7GYJ2_CAMC5/9-3	Q2FMR2_METHJ/1-3	353	340	1987.00	5	340	136	40.00	584.41	566.76	100	1210.96	20.75	37.39	5895
A7GYJ2_CAMC5/9-3	A4YFA0_METS5/13-	353	355	2001.00	4	349	129	36.96	573.35	559.60	100	1239.38	18.86	40.39	5896
A7GYJ2_CAMC5/9-3	Q8NKV0_ACIAM/14-	353	370	1935.00	10	348	135	38.79	556.03	521.55	100	1259.60	18.15	37.21	5897
A7GYJ2_CAMC5/9-3	A1RR05_PYRIL/11-	353	376	1921.00	8	349	123	35.24	550.43	522.92	100	1266.57	19.75	33.13	5898
A7GYJ2_CAMC5/9-3	A1S0N0_THEPD/22-	353	373	1907.00	9	349	118	33.81	546.42	515.47	100	1261.48	21.32	30.27	5899
A7GYJ2_CAMC5/9-3	A8A9J4_IGNH4/4-3	353	362	1935.00	7	349	119	34.10	554.44	530.37	100	1250.45	18.77	36.48	5900
A7GYJ2_CAMC5/9-3	A2BKU8_HYPBU/21-	353	371	1926.00	7	349	123	35.24	551.86	527.79	100	1250.87	21.12	31.96	5901
A7GYJ2_CAMC5/9-3	A3DKX4_STAMF/12-	353	364	1913.00	6	350	114	32.57	546.57	526.00	100	1249.74	22.58	29.37	5902
A7GYJ2_CAMC5/9-3	Q2IN68_ANADE/14-	353	358	2033.00	5	349	134	38.40	582.52	565.33	100	1248.75	20.11	38.99	5903
A7GYJ2_CAMC5/9-3	A1SU74_PSYIN/14-	353	354	2091.00	3	350	134	38.29	597.43	587.14	100	1240.93	16.99	50.02	5904
A7GYJ2_CAMC5/9-3	Q8PUL8_METMA/9-3	353	364	2033.00	8	346	147	42.49	587.57	559.83	100	1267.32	20.94	36.57	5905
A7GYJ2_CAMC5/9-3	A0L606_MAGSM/2-3	353	361	1817.00	6	349	104	29.80	520.63	500.00	100	1243.34	20.84	27.53	5906
A7GYJ2_CAMC5/9-3	F2G4P6_ALTMD/1-3	353	360	1902.00	6	349	120	34.38	544.99	524.36	100	1248.86	20.78	31.43	5907
A7GYJ2_CAMC5/9-3	Q2Y8F6_NITMU/1-3	353	361	1953.00	6	346	126	36.42	564.45	543.64	100	1243.25	17.22	41.23	5908
A7GYJ2_CAMC5/9-3	A5EUJ0_BRASB/1-3	353	361	1965.00	4	350	124	35.43	561.43	547.71	100	1245.79	20.75	34.67	5909
A7GYJ2_CAMC5/9-3	A0LAJ4_MAGSM/2-3	353	358	1917.00	6	348	117	33.62	550.86	530.17	100	1234.48	17.37	39.30	5910
A7I1P6_CAMHC/9-3	B9KGD1_CAMLR/9-3	353	353	2690.00	0	353	241	68.27	762.04	762.04	100	1248.28	19.09	75.54	5911
A7I1P6_CAMHC/9-3	A7H3Q9_CAMJD/9-3	353	353	2683.00	0	353	230	65.16	760.06	760.06	100	1249.49	18.02	79.54	5912
A7I1P6_CAMHC/9-3	Q4HSJ7_CAMUP/9-3	353	353	2644.00	0	353	223	63.17	749.01	749.01	100	1247.51	17.84	78.28	5913
A7I1P6_CAMHC/9-3	Q31DZ2_THICR/15-	353	359	2437.00	3	353	195	55.24	690.37	680.17	100	1251.01	20.43	58.06	5914
A7I1P6_CAMHC/9-3	Q1Z837_PHOPR/13-	353	359	2315.00	3	353	174	49.29	655.81	645.61	100	1249.15	19.26	55.33	5915
A7I1P6_CAMHC/9-3	A1S671_SHEAM/24-	353	359	2390.00	3	353	192	54.39	677.05	666.86	100	1249.20	19.50	58.50	5916
A7I1P6_CAMHC/9-3	Q1ZT04_PHOAS/14-	353	359	2390.00	4	353	188	53.26	677.05	663.46	100	1246.39	20.16	56.74	5917
A7I1P6_CAMHC/9-3	A8H458_SHEPA/13-	353	359	2390.00	3	353	186	52.69	677.05	666.86	100	1253.77	19.83	57.31	5918
A7I1P6_CAMHC/9-3	Q081V8_SHEFN/13-	353	359	2420.00	3	353	190	53.82	685.55	675.35	100	1251.81	20.89	55.91	5919
A7I1P6_CAMHC/9-3	A3QDS5_SHELP/13-	353	359	2396.00	3	353	189	53.54	678.75	668.56	100	1246.83	17.25	66.62	5920
A7I1P6_CAMHC/9-3	A3D3S4_SHEB5/13-	353	359	2398.00	3	353	189	53.54	679.32	669.12	100	1251.77	18.44	62.16	5921
A7I1P6_CAMHC/9-3	A4SLV8_AERS4/13-	353	357	2376.00	2	353	183	51.84	673.09	666.29	100	1241.36	20.27	55.98	5922
A7I1P6_CAMHC/9-3	Q1ZGM9_9GAMM/12-	353	364	2354.00	4	353	182	51.56	666.86	653.26	100	1259.00	19.49	56.18	5923
A7I1P6_CAMHC/9-3	A6Q3M7_NITSB/12-	353	364	2452.00	3	353	196	55.52	694.62	684.42	100	1259.72	22.17	53.79	5924
A7I1P6_CAMHC/9-3	A6QAT8_SULNB/15-	353	366	2415.00	4	353	187	52.97	684.14	670.54	100	1262.40	20.11	57.32	5925
A7I1P6_CAMHC/9-3	A8EUN7_ARCB4/16-	353	358	2468.00	2	353	194	54.96	699.15	692.35	100	1261.70	20.40	59.13	5926
A7I1P6_CAMHC/9-3	Q7M9N5_WOLSU/12-	353	359	2395.00	3	353	183	51.84	678.47	668.27	100	1250.30	20.18	56.72	5927
A7I1P6_CAMHC/9-3	Q7VJC1_HELHP/21-	353	359	2436.00	3	353	192	54.39	690.08	679.89	100	1254.94	22.22	53.15	5928
A7I1P6_CAMHC/9-3	Q17WE6_HELAH/12-	353	359	2389.00	3	353	193	54.67	676.77	666.57	100	1261.07	20.48	55.08	5929
A7I1P6_CAMHC/9-3	Q2RXN4_RHORT/12-	353	364	2205.00	4	353	159	45.04	624.65	611.05	100	1250.41	19.21	49.69	5930
A7I1P6_CAMHC/9-3	B2JX88_BURP8/9-3	353	357	2222.00	2	353	159	45.04	629.46	622.66	100	1239.20	17.57	55.92	5931
A7I1P6_CAMHC/9-3	A5IEY6_LEGPC/9-3	353	357	2299.00	3	353	167	47.31	651.27	641.08	100	1247.89	19.33	54.36	5932
A7I1P6_CAMHC/9-3	Q2SQT0_HAHCH/9-3	353	361	2278.00	3	353	166	47.03	645.33	635.13	100	1243.48	21.34	48.48	5933
A7I1P6_CAMHC/9-3	HYPD_AZOVI/9-370	353	362	2288.00	4	353	173	49.01	648.16	634.56	100	1246.16	18.48	56.38	5934
A7I1P6_CAMHC/9-3	Q2BN39_9GAMM/9-3	353	363	2342.00	4	353	179	50.71	663.46	649.86	100	1252.90	18.91	57.60	5935
A7I1P6_CAMHC/9-3	Q0A730_ALHEH/9-3	353	363	2346.00	4	353	184	52.12	664.59	650.99	100	1245.75	17.04	64.58	5936
A7I1P6_CAMHC/9-3	HYPD1_BRAJA/9-37	353	363	2283.00	4	353	172	48.73	646.74	633.14	100	1251.41	18.74	55.05	5937
A7I1P6_CAMHC/9-3	HYPD2_BRAJA/9-37	353	363	2321.00	4	353	177	50.14	657.51	643.91	100	1247.44	18.58	57.77	5938
A7I1P6_CAMHC/9-3	HYPD_RHILV/9-371	353	363	2328.00	4	353	180	50.99	659.49	645.89	100	1249.87	17.46	61.75	5939
A7I1P6_CAMHC/9-3	Q13BX4_RHOPS/9-3	353	363	2255.00	4	353	164	46.46	638.81	625.21	100	1249.56	20.86	48.20	5940
A7I1P6_CAMHC/9-3	Q20ZZ2_RHOPB/9-3	353	359	2262.00	4	353	167	47.31	640.79	627.20	100	1240.31	20.18	50.63	5941
A7I1P6_CAMHC/9-3	A1KC63_AZOSB/9-3	353	364	2285.00	5	352	171	48.58	649.15	632.10	100	1251.65	20.80	49.69	5942
A7I1P6_CAMHC/9-3	A2SJM7_METPP/9-3	353	363	2313.00	4	353	176	49.86	655.24	641.64	100	1249.97	20.02	53.09	5943
A7I1P6_CAMHC/9-3	A4JRG7_BURVG/9-3	353	362	2268.00	4	353	166	47.03	642.49	628.90	100	1246.17	20.44	50.00	5944
A7I1P6_CAMHC/9-3	Q478N8_DECAR/9-3	353	363	2305.00	4	353	172	48.73	652.97	639.38	100	1250.27	19.19	54.97	5945
A7I1P6_CAMHC/9-3	Q2W6T2_MAGSA/9-3	353	363	2345.00	4	353	186	52.69	664.31	650.71	100	1246.00	19.24	57.11	5946
A7I1P6_CAMHC/9-3	Q0EZV7_9PROT/9-3	353	357	2285.00	3	353	172	48.73	647.31	637.11	100	1249.93	19.63	52.72	5947
A7I1P6_CAMHC/9-3	Q83WU7_THIRO/9-3	353	360	2319.00	4	353	179	50.71	656.94	643.34	100	1241.36	20.18	53.41	5948
A7I1P6_CAMHC/9-3	A0P441_9RHOB/9-3	353	363	2304.00	4	353	174	49.29	652.69	639.09	100	1249.79	18.60	56.69	5949
A7I1P6_CAMHC/9-3	A0P1M6_9RHOB/9-3	353	363	2366.00	4	353	181	51.27	670.25	656.66	100	1249.53	19.49	57.29	5950
A7I1P6_CAMHC/9-3	O28901_ARCFU/14-	353	355	2013.00	5	346	134	38.73	581.79	564.45	100	1239.91	20.38	37.94	5951
A7I1P6_CAMHC/9-3	Q977P6_THELI/8-3	353	361	2037.00	4	352	124	35.23	578.69	565.06	100	1251.12	19.65	39.99	5952
A7I1P6_CAMHC/9-3	O58609_PYRHO/7-3	353	360	2057.00	4	352	130	36.93	584.38	570.74	100	1247.77	20.53	39.42	5953
A7I1P6_CAMHC/9-3	Q5JII1_PYRKO/10-	353	362	2033.00	5	352	127	36.08	577.56	560.51	100	1247.49	19.15	41.03	5954
A7I1P6_CAMHC/9-3	Y993_METJA/6-358	353	353	2116.00	3	351	146	41.60	602.85	592.59	100	1240.12	21.65	40.46	5955
A7I1P6_CAMHC/9-3	Q6M0I1_METMP/10-	353	350	2105.00	7	345	151	43.77	610.14	585.80	100	1236.27	19.70	44.10	5956
A7I1P6_CAMHC/9-3	A6UVF5_META3/7-3	353	366	2157.00	4	352	157	44.60	612.78	599.15	100	1269.72	18.92	46.90	5957
A7I1P6_CAMHC/9-3	O27144_METTH/1-3	353	348	2070.00	5	347	143	41.21	596.54	579.25	100	1230.07	18.43	45.57	5958
A7I1P6_CAMHC/9-3	A5ULS2_METS3/1-3	353	348	2068.00	5	347	145	41.79	595.97	578.67	100	1232.60	19.75	42.29	5959
A7I1P6_CAMHC/9-3	Q2NEU1_METST/1-3	353	347	2040.00	6	346	138	39.88	589.60	568.79	100	1235.61	20.25	39.72	5960
A7I1P6_CAMHC/9-3	Q8TYR6_METKA/5-3	353	346	1940.00	6	343	125	36.44	565.60	544.61	100	1209.62	20.26	36.06	5961
A7I1P6_CAMHC/9-3	Q0W4N4_UNCMA/4-3	353	343	2042.00	4	342	132	38.60	597.08	583.04	100	1219.97	20.61	39.89	5962
A7I1P6_CAMHC/9-3	Q2FMR2_METHJ/1-3	353	340	2001.00	6	338	141	41.72	592.01	570.71	100	1207.51	19.83	40.02	5963
A7I1P6_CAMHC/9-3	A4YFA0_METS5/13-	353	355	1941.00	4	349	117	33.52	556.16	542.41	100	1238.53	18.09	38.83	5964
A7I1P6_CAMHC/9-3	Q8NKV0_ACIAM/14-	353	370	1947.00	9	350	133	38.00	556.29	525.43	100	1266.21	19.73	34.50	5965
A7I1P6_CAMHC/9-3	A1RR05_PYRIL/11-	353	376	1905.00	11	349	126	36.10	545.85	508.02	100	1268.75	20.48	31.06	5966
A7I1P6_CAMHC/9-3	A1S0N0_THEPD/22-	353	373	1894.00	9	349	120	34.38	542.69	511.75	100	1251.42	19.47	33.01	5967
A7I1P6_CAMHC/9-3	A8A9J4_IGNH4/4-3	353	362	1917.00	7	349	120	34.38	549.28	525.21	100	1251.14	19.72	33.76	5968
A7I1P6_CAMHC/9-3	A2BKU8_HYPBU/21-	353	371	1900.00	7	349	120	34.38	544.41	520.34	100	1253.18	19.32	33.48	5969
A7I1P6_CAMHC/9-3	A3DKX4_STAMF/12-	353	364	1935.00	6	350	124	35.43	552.86	532.29	100	1255.94	21.31	31.86	5970
A7I1P6_CAMHC/9-3	Q2IN68_ANADE/14-	353	358	1980.00	4	349	119	34.10	567.34	553.58	100	1241.86	20.18	36.58	5971
A7I1P6_CAMHC/9-3	A1SU74_PSYIN/14-	353	354	2032.00	3	350	128	36.57	580.57	570.29	100	1242.87	21.32	37.02	5972
A7I1P6_CAMHC/9-3	Q8PUL8_METMA/9-3	353	364	2025.00	7	347	142	40.92	583.57	559.37	100	1268.27	19.14	39.54	5973
A7I1P6_CAMHC/9-3	A0L606_MAGSM/2-3	353	361	1824.00	5	349	102	29.23	522.64	505.44	100	1241.46	20.80	28.00	5974
A7I1P6_CAMHC/9-3	F2G4P6_ALTMD/1-3	353	360	1909.00	4	350	116	33.14	545.43	531.71	100	1252.06	20.49	32.07	5975
A7I1P6_CAMHC/9-3	Q2Y8F6_NITMU/1-3	353	361	1957.00	6	347	126	36.31	563.98	543.23	100	1243.99	18.98	37.56	5976
A7I1P6_CAMHC/9-3	A5EUJ0_BRASB/1-3	353	361	1964.00	4	350	120	34.29	561.14	547.43	100	1235.97	17.32	42.02	5977
A7I1P6_CAMHC/9-3	A0LAJ4_MAGSM/2-3	353	358	1895.00	6	347	114	32.85	546.11	525.36	100	1226.31	21.03	31.80	5978
B9KGD1_CAMLR/9-3	A7H3Q9_CAMJD/9-3	353	353	2804.00	0	353	259	73.37	794.33	794.33	100	1256.37	20.81	74.38	5979
B9KGD1_CAMLR/9-3	Q4HSJ7_CAMUP/9-3	353	353	2760.00	0	353	251	71.10	781.87	781.87	100	1249.98	19.85	76.06	5980
